name,annotated ≥ 20,annotated_ratio,py_code_loc,pylint_convention_msg_norm,pylint_refactor_msg_norm,pylint_warning_msg_norm,pylint_error_msg_norm,cyclomatic_complexity_norm,cognitive_complexity_norm,bug_score_norm
WenjieZ/TSCV,FALSE,0,792,0.148989899,0.003787879,0.051767677,0.034090909,0.126262626,0.151515152,0.002525253
deckerego/tally_pi,FALSE,0,379,0.340369393,0.034300792,0.055408971,0.031662269,0.263852243,0.213720317,0.002638522
jupyter/telemetry,FALSE,0,920,0.088043478,0.005434783,0.019565217,0.007608696,0.108695652,0.125,0.013043478
vimeo/vimeo.py,FALSE,0,402,0.087064677,0.019900498,0.05721393,0.002487562,0.248756219,0.268656716,0.05721393
cschwede/django-swiftbrowser,FALSE,0,750,0.056,0.014666667,0.010666667,0.030666667,0.134666667,0.290666667,0.009333333
neolynx/cirrina,FALSE,0,652,0.075153374,0.018404908,0.04601227,0.016871166,0.156441718,0.398773006,0.02607362
AdrienGuille/pyMABED,FALSE,0,450,0.173333333,0.031111111,0.02,0.006666667,0.226666667,0.493333333,0.008888889
vectordotdev/timber-python,FALSE,0,687,0.15720524,0.016011645,0.055312955,0.024745269,0.148471616,0.160116448,0.002911208
righettod/burp-piper-custom-scripts,FALSE,0,445,0.269662921,0.011235955,0.083146067,0.006741573,0.231460674,0.539325843,0.015730337
LuckyX182/Filament_sensor_simplified,FALSE,0,404,0.309405941,0.066831683,0.113861386,0.012376238,0.257425743,0.492574257,0.111386139
pinax/pinax-messages,FALSE,0,772,0.14507772,0.028497409,0.014248705,0.04015544,0.134715026,0.060880829,0.022020725
graphql-python/sanic-graphql,FALSE,0,625,0.1024,0,0.016,0.0128,0.1664,0.0064,0.0112
clarkduvall/serpy,FALSE,0,579,0.298791019,0.029360967,0.046632124,0.027633851,0.179620035,0.151986183,0.006908463
brutasse/django-password-reset,FALSE,0,712,0.139044944,0.023876404,0.06741573,0.047752809,0.14747191,0.129213483,0.007022472
asweigart/pyperclip,FALSE,0,634,0.246056782,0.039432177,0.107255521,0.025236593,0.165615142,0.353312303,0.058359621
lamby/django-slack,FALSE,0,496,0.197580645,0.02016129,0.028225806,0.046370968,0.213709677,0.223790323,0.016129032
r-renato/ha-climacell-weather,FALSE,0,1290,0.019379845,0.013178295,0.033333333,0.086046512,0.082170543,0.198449612,0.015503876
jupyter/jupyter_kernel_test,FALSE,0,560,0.051785714,0.005357143,0.014285714,0,0.189285714,0.292857143,0.042857143
jonwright/pyopengltk,FALSE,0,663,0.185520362,0.022624434,0.07239819,0.013574661,0.159879336,0.191553544,0.004524887
simonw/sqlite-transform,FALSE,0,660,0.116666667,0.012121212,0.009090909,0.018181818,0.160606061,0.177272727,0
adafruit/Adafruit_Python_CharLCD,FALSE,0,814,0.148648649,0.029484029,0.013513514,0.006142506,0.131449631,0.228501229,0.006142506
alex314159/blpapiwrapper,FALSE,0,378,0.412698413,0.037037037,0.042328042,0.002645503,0.283068783,0.544973545,0.007936508
nexB/scancode-server,FALSE,0,1369,0.117604091,0.048210373,0.048210373,0.043827611,0.07815924,0.067202337,0.002921841
sim642/whatpulse,FALSE,0,372,0.193548387,0.061827957,0.634408602,0.005376344,0.290322581,0.39516129,0.024193548
1ultimat3/PcapViz,FALSE,0,320,0.325,0.021875,0.65,0.0625,0.340625,0.534375,0.034375
alphagov/gapy,FALSE,0,547,0.140767824,0.027422303,0.027422303,0.018281536,0.199268739,0.138939671,0.018281536
eyeseast/propublica-congress,FALSE,0,506,0.300395257,0.011857708,0.035573123,0.003952569,0.21541502,0.104743083,0.013833992
yuxiangsun/RTFNet,FALSE,0,617,0.382495948,0.035656402,0.047001621,0.02917342,0.17828201,0.285251216,0
mattrobenolt/python-sourcemap,FALSE,0,2972,0.020861373,0.004374159,0.00538358,0.002018843,0.037348587,0.054845222,0.000672948
AlamiMejjati/Unsupervised-Attention-guided-Image-to-Image-Translation,FALSE,0,1008,0.131944444,0.020833333,0.056547619,0.023809524,0.111111111,0.16765873,0
valerystrizh/pytorch-histogram-loss,FALSE,0,573,0.35078534,0.061082024,0.043630017,0.036649215,0.195462478,0.287958115,0.001745201
harshbg/Sign-Language-Interpreter-using-Deep-Learning,FALSE,0,619,0.239095315,0.024232633,0.836833603,0.035541195,0.182552504,0.50726979,0
sharkykh/TraktPlaybackProgressManager,FALSE,0,1256,0.066082803,0.025477707,0.011942675,0.011146497,0.089968153,0.132165605,0.002388535
plastboks/Flaskmarks,FALSE,0,851,0.192714454,0.034077556,0.099882491,0.052878966,0.132784959,0.15746181,0.027027027
JackWink/Weather,FALSE,0,441,0.154195011,0.0430839,0.0430839,0.004535147,0.256235828,0.256235828,0.011337868
JackWink/Weather,FALSE,0,441,0.154195011,0.0430839,0.0430839,0.004535147,0.256235828,0.256235828,0.011337868
yzhangcs/SoTu,FALSE,0,472,0.245762712,0.050847458,0.031779661,0.046610169,0.245762712,0.199152542,0.012711864
awslabs/live-streaming-with-automated-multi-language-subtitling,FALSE,0,793,0.239596469,0.032786885,0.069356873,0.016393443,0.14627995,0.474148802,0.002522068
yzhangcs/SoTu,FALSE,0,472,0.245762712,0.050847458,0.031779661,0.046610169,0.245762712,0.199152542,0.012711864
JFryy/terraform-enterprise-api-python-client,FALSE,0,595,0.121008403,0.043697479,0.058823529,0,0.194957983,0.171428571,0.003361345
ubidots/ubidots-python,FALSE,0,569,0.224956063,0.028119508,0.07029877,0.042179262,0.203866432,0.184534271,0.052724077
chris1610/sidetable,FALSE,0,454,0.050660793,0.028634361,0.04185022,0.002202643,0.257709251,0.273127753,0.013215859
shinux/PyTime,FALSE,0,558,0.134408602,0.023297491,0.010752688,0.003584229,0.209677419,0.376344086,0.028673835
shinux/PyTime,FALSE,0,558,0.134408602,0.023297491,0.010752688,0.003584229,0.209677419,0.376344086,0.028673835
lucidrains/RETRO-pytorch,FALSE,0,1045,0.155023923,0.026794258,0.018181818,0.018181818,0.11291866,0.141626794,0.016267943
nitram509/ascii-telnet-server,FALSE,0,300,0.186666667,0.033333333,0.06,0.003333333,0.393333333,0.16,0.023333333
SwingTix/bookkeeper,FALSE,0,927,0.204962244,0.028047465,0.034519957,0.009708738,0.127292341,0.064724919,0.006472492
tj-django/django-model-subscription,FALSE,0,634,0.217665615,0.017350158,0.039432177,0.039432177,0.186119874,0.08044164,0.036277603
sagilo/pyswitcherv2,FALSE,0,508,0.291338583,0.021653543,0.039370079,0.007874016,0.24015748,0.368110236,0.001968504
sanand0/orderedattrdict,FALSE,0,509,0.115913556,0.047151277,0.058939096,0.04518664,0.243614931,0.206286837,0.003929273
SSRSGJYD/NeuralTexture,FALSE,0,883,0.210645527,0.077010193,0.020385051,0.071347678,0.140430351,0.208380521,0.00792752
SSRSGJYD/NeuralTexture,FALSE,0,883,0.210645527,0.077010193,0.020385051,0.071347678,0.140430351,0.208380521,0.00792752
harsimrans/DropboxSyncer,FALSE,0,533,0.300187617,0.024390244,0.133208255,0.00750469,0.234521576,0.607879925,0.003752345
xsuchy/rpmconf,FALSE,0,444,0.074324324,0.022522523,0.013513514,0.009009009,0.281531532,0.68018018,0.051801802
limboy/thing,FALSE,0,450,0.126666667,0.022222222,0.06,0.013333333,0.277777778,0.428888889,0.022222222
mtill/MailWebsiteChanges,FALSE,0,419,0.307875895,0.040572792,0.028639618,0.002386635,0.30071599,0.656324582,0.052505967
shahab-sarmashghi/Skmer,FALSE,0,725,0.39862069,0.07862069,0.051034483,0,0.173793103,0.32,0.005517241
ripxorip/aerojump.nvim,FALSE,0,496,0.078629032,0.028225806,0.131048387,0.002016129,0.254032258,0.368951613,0.014112903
Cebeerre/pysecuritas,FALSE,0,721,0.051317614,0.022191401,0.0110957,0.013869626,0.174757282,0.117891817,0.00554785
apple502j/scratchapi2,FALSE,0,607,0.039538715,0.026359143,0.004942339,0,0.207578254,0.215815486,0.016474465
alsora/ros2-tensorflow,FALSE,0,769,0.136540962,0.013003901,0.00260078,0.061118336,0.163849155,0.183355007,0.015604681
Syslog777/psak,FALSE,0,578,0.34083045,0.019031142,0.067474048,0.070934256,0.219723183,0.446366782,0.006920415
BinItAI/BetterLoader,FALSE,0,835,0.083832335,0.02994012,0.007185629,0.013173653,0.154491018,0.213173653,0.015568862
bollu/sublimeBookmark,FALSE,0,581,0.383820998,0.030981067,0.072289157,0.092943201,0.222030981,0.318416523,0.037865749
AnkitBarik/planetMagFields,FALSE,0,711,0.434599156,0.040787623,0.087201125,0.011251758,0.182841069,0.403656821,0.007032349
mon/kbinxml,FALSE,0,587,0.173764906,0.022146508,0.059625213,0.056218058,0.223168654,0.350936968,0.00681431
playpauseandstop/Flask-And-Redis,FALSE,0,720,0.093055556,0.008333333,0.027777778,0.068055556,0.183333333,0.216666667,0.016666667
andrethemac/L76GLNSV4,FALSE,0,391,0.191815857,0.038363171,0.043478261,0.051150895,0.337595908,0.639386189,0.040920716
betagouv/django-magicauth,FALSE,0,772,0.151554404,0.020725389,0.016839378,0.067357513,0.170984456,0.064766839,0.007772021
editorconfig/editorconfig-core-py,FALSE,0,464,0.096982759,0.023706897,0.032327586,0.002155172,0.284482759,0.627155172,0.017241379
ybrs/single-beat,FALSE,0,547,0.202925046,0.016453382,0.062157221,0.012797075,0.241316271,0.241316271,0.02559415
JoeTester1965/CudaCamz,FALSE,0,703,0.301564723,0.027027027,0.941678521,0.004267425,0.187766714,0.605974395,0.004267425
zostera/django-icons,FALSE,0,707,0.168316832,0.022630835,0.005657709,0.03960396,0.188118812,0.117397454,0.011315417
ironfroggy/straight.plugin,FALSE,0,459,0.248366013,0.063180828,0.082788671,0,0.289760349,0.274509804,0.026143791
dbt-labs/dbt-utils,FALSE,0,53,0.20754717,0,0.018867925,0.018867925,2.528301887,0.452830189,2.264150943
bulletmark/edir,FALSE,0,378,0.068783069,0.015873016,0.05026455,0.002645503,0.354497354,0.735449735,0.007936508
humio/python-humio,FALSE,0,746,0.222520107,0.018766756,0.053619303,0.006702413,0.179624665,0.160857909,0.008042895
michiya/azure-storage-logging,FALSE,0,865,0.076300578,0.019653179,0.015028902,0.009248555,0.156069364,0.307514451,0.004624277
el-tocino/localcroft,FALSE,0,578,0.183391003,0.051903114,0.077854671,0.031141869,0.235294118,0.211072664,0.008650519
ftao/python-ifcfg,FALSE,0,1270,0.065354331,0.007086614,0.009448819,0.005511811,0.107086614,0.120472441,0.016535433
ironsheep/RPi-Reporter-MQTT2HA-Daemon,FALSE,0,1020,0.430392157,0.019607843,0.066666667,0.004901961,0.133333333,0.329411765,0.02254902
ironsheep/RPi-Reporter-MQTT2HA-Daemon,FALSE,0,1020,0.430392157,0.019607843,0.066666667,0.004901961,0.133333333,0.329411765,0.02254902
TwilioDevEd/automated-survey-django,FALSE,0,436,0.158256881,0.02293578,0.03440367,0.084862385,0.314220183,0.087155963,0.002293578
walkr/oi,FALSE,0,616,0.11038961,0.037337662,0.045454545,0.00487013,0.222402597,0.238636364,0.006493506
JonathanRaiman/pytreebank,FALSE,0,585,0.128205128,0.027350427,0.05982906,0.005128205,0.235897436,0.417094017,0.006837607
pushpendughosh/Stock-market-forecasting,FALSE,0,942,0.374734607,0.072186837,0.142250531,0.027600849,0.146496815,0.128450106,0
pushpendughosh/Stock-market-forecasting,FALSE,0,942,0.374734607,0.072186837,0.142250531,0.027600849,0.146496815,0.128450106,0
ProdPerfect/monday,FALSE,0,1099,0.194722475,0.018198362,0.020928116,0,0.125568699,0.01910828,0.005459509
medvm/widevine_keys,FALSE,0,6631,0.060322727,0.064243704,0.068918715,0.005881466,0.020962147,0.045845272,0.000301614
google/mozc-devices,FALSE,0,765,0.101960784,0.016993464,0.756862745,0.014379085,0.183006536,0.300653595,0.002614379
lucasmansilla/ACRN_Chest_X-ray_IA,FALSE,0,911,0.130625686,0.026344676,0.018660812,0.017563117,0.154774973,0.14050494,0
m4ce/megacli-python,FALSE,0,410,0.202439024,0.048780488,1.007317073,0,0.343902439,0.97804878,0.017073171
aws/sagemaker-mxnet-inference-toolkit,FALSE,0,962,0.173596674,0.014553015,0.068607069,0.043659044,0.146569647,0.227650728,0.022869023
ad-m/python-anticaptcha,FALSE,0,1181,0.229466554,0.053344623,0.048264183,0.011007621,0.120237087,0.086367485,0.00592718
cornershop/python-tbk,FALSE,0,1121,0.142729706,0.022301517,0.016057092,0.009812667,0.127564674,0.083853702,0.005352364
josiahcarlson/parse-crontab,FALSE,0,563,0.168738899,0.008880995,0.019538188,0.001776199,0.253996448,0.38365897,0.01598579
kbialek/ulauncher-bitwarden,FALSE,0,586,0.155290102,0.034129693,0.044368601,0.023890785,0.244027304,0.380546075,0.001706485
openelections/clarify,FALSE,0,813,0.119311193,0.014760148,0.049200492,0.007380074,0.177121771,0.226322263,0.008610086
furkanmtorun/gnomad_python_api,FALSE,0,1570,0.133121019,0.017197452,0.029299363,0.001910828,0.091719745,0.225477707,0.001273885
smitchell556/pdb-attach,FALSE,0,675,0.060740741,0.008888889,0.05037037,0.022222222,0.213333333,0.148148148,0.020740741
zopefoundation/zope.sqlalchemy,FALSE,0,883,0.166477916,0.016987542,0.038505096,0.032842582,0.163080408,0.185730464,0.019252548
moflaher/ttide_py,FALSE,0,1037,0.267116683,0.025072324,0.025072324,0.020250723,0.140790743,0.31147541,0.014464802
aziz/SublimeHyperClick,FALSE,0,462,0.132034632,0.041125541,0.019480519,0.008658009,0.316017316,0.577922078,0.056277056
aziz/SublimeHyperClick,FALSE,0,462,0.132034632,0.041125541,0.019480519,0.008658009,0.316017316,0.577922078,0.056277056
shveenkov/aiotarantool,FALSE,0,591,0.181049069,0.023688663,0.043993232,0.021996616,0.248730964,0.343485618,0.028764805
GDGVIT/ssh,FALSE,0,965,0.262176166,0.050777202,0.104663212,0.061139896,0.152331606,0.278756477,0.002072539
softdevteam/mattermost-github-integration,FALSE,0,493,0.21703854,0.014198783,0.022312373,0.012170385,0.298174442,0.356997972,0.004056795
archspec/archspec,FALSE,0,735,0.055782313,0.002721088,0.023129252,0.005442177,0.202721088,0.198639456,0.005442177
shonenada/flask-rbac,FALSE,0,726,0.157024793,0.016528926,0.048209366,0.009641873,0.20523416,0.228650138,0.024793388
gmh14/RobNets,FALSE,0,871,0.278989667,0.076923077,0.060849598,0.025258324,0.171067738,0.285878301,0.001148106
gmh14/RobNets,FALSE,0,871,0.278989667,0.076923077,0.060849598,0.025258324,0.171067738,0.285878301,0.001148106
xiaoyu258/DocProj,FALSE,0,1094,0.524680073,0.047531993,0.042961609,0.052102377,0.137111517,0.236745887,0
ChengBinJin/MRI-to-CT-DCNN-TensorFlow,FALSE,0,932,0.282188841,0.03111588,0.036480687,0.012875536,0.162017167,0.286480687,0.005364807
asweigart/ezgmail,FALSE,0,603,0.459369818,0.026533997,0.044776119,0.008291874,0.250414594,0.39800995,0.008291874
cgearhart/Chessnut,FALSE,0,446,0.071748879,0.029147982,0.015695067,0.002242152,0.338565022,0.376681614,0.02690583
farizrahman4u/qlearning4k,FALSE,0,493,0.281947262,0.032454361,0.45841785,0.032454361,0.306288032,0.330628803,0.014198783
jsspencer/pyblock,FALSE,0,740,0.281081081,0.009459459,0.036486486,0.005405405,0.205405405,0.294594595,0.014864865
aldanor/pynab,FALSE,0,562,0.229537367,0.039145907,0.023131673,0.016014235,0.270462633,0.145907473,0.007117438
revng/llvmcpy,FALSE,0,620,0.10483871,0.033870968,0.030645161,0.016129032,0.246774194,0.559677419,0.006451613
gtaylor/paypal-python,FALSE,0,876,0.087899543,0.011415525,0.067351598,0.01826484,0.174657534,0.180365297,0.023972603
s603122001/Vocal-Melody-Extraction,FALSE,0,1072,0.324626866,0.036380597,0.041044776,0.019589552,0.143656716,0.35261194,0
jupyterlab/jupyterlab-latex,FALSE,0,716,0.11452514,0.009776536,0.030726257,0.001396648,0.215083799,0.502793296,0.05027933
gersteinlab/starrpeaker,FALSE,0,947,0.466737064,0.043294615,0.066525871,0.015839493,0.162618796,0.47624076,0.012671595
aigagror/style-transfer-quality,FALSE,0,838,0.249403341,0.023866348,0.028639618,0.03699284,0.183770883,0.176610979,0.076372315
deoplete-plugins/deoplete-go,FALSE,0,748,0.106951872,0.034759358,0.088235294,0.029411765,0.207219251,0.437165775,0.046791444
ToonWeyens/pylgrim,FALSE,0,686,0.534985423,0.056851312,0.113702624,0.013119534,0.228862974,0.782798834,0.011661808
DoubleGremlin181/RubiksCubeGym,FALSE,0,657,0.185692542,0.054794521,0.00913242,0.01978691,0.240487062,0.327245053,0.00456621
acsone/click-odoo,FALSE,0,697,0.090387374,0.007173601,0.06312769,0.034433286,0.229555237,0.255380201,0.012912482
prometheus-community/node-exporter-textfile-collector-scripts,FALSE,0,763,0.152031455,0.014416776,0.017038008,0.001310616,0.209698558,0.517693316,0.017038008
nims11/IPod-Shuffle-4g,FALSE,0,618,0.155339806,0.014563107,0.030744337,0.001618123,0.260517799,0.482200647,0.014563107
antoineco/kOVHernetes,FALSE,0,910,0.189010989,0.00989011,0.07032967,0.008791209,0.178021978,0.348351648,0.001098901
mcdallas/wallstreet,FALSE,0,663,0.354449472,0.040723982,0.040723982,0.010558069,0.244343891,0.294117647,0.003016591
D4-project/passive-ssh,FALSE,0,782,0.301790281,0.038363171,0.104859335,0.02685422,0.208439898,0.475703325,0.034526854
zebpalmer/WeatherAlerts,FALSE,0,852,0.181924883,0.016431925,0.034037559,0,0.191314554,0.251173709,0.03286385
zebpalmer/WeatherAlerts,FALSE,0,852,0.181924883,0.016431925,0.034037559,0,0.191314554,0.251173709,0.03286385
matbarofex/pyRofex,FALSE,0,883,0.171007928,0.011325028,0.013590034,0.002265006,0.184597961,0.283125708,0.005662514
brian-the-dev/python-tradingview-ta,FALSE,0,528,0.371212121,0.089015152,0.043560606,0.034090909,0.308712121,0.40719697,0.03030303
amosbastian/understat,FALSE,0,443,0.130925508,0.011286682,0.06772009,0.006772009,0.37020316,0.126410835,0.020316027
MolSSI-Education/python-package-best-practices,FALSE,0,696,0.067528736,0.017241379,0.028735632,0,0.235632184,0.324712644,0.235632184
timoludwig/sphinxcontrib-django2,FALSE,0,839,0.106078665,0.023837902,0.033373063,0.044100119,0.196662694,0.220500596,0.009535161
arachnidlabs/cyflash,FALSE,0,871,0.235361653,0.051664753,0.028702641,0.035591274,0.191733639,0.299655568,0.006888634
ghostbsd/networkmgr,FALSE,0,781,0.204865557,0.074263764,0.053777209,0.002560819,0.213828425,0.346991037,0.057618438
datosgobar/portal-andino,FALSE,0,676,0.315088757,0.017751479,0.020710059,0.019230769,0.24704142,0.23816568,0.065088757
luisgc93/stock_reminder_bot,FALSE,0,1161,0.130921619,0.006029285,0.02411714,0.024978467,0.144702842,0.130060293,0.066322136
aildnont/covid-cxr,FALSE,0,1048,0.269083969,0.042938931,0.060114504,0.05629771,0.16221374,0.283396947,0.005725191
lukemcraig/AudioSearch,FALSE,0,909,0.214521452,0.059405941,0.059405941,0.0110011,0.187018702,0.273927393,0.00550055
tillsteinbach/WeConnect-mqtt,FALSE,0,662,0.314199396,0.00755287,0.001510574,0.009063444,0.256797583,0.619335347,0.046827795
tillsteinbach/WeConnect-mqtt,FALSE,0,662,0.314199396,0.00755287,0.001510574,0.009063444,0.256797583,0.619335347,0.046827795
2shea/talon_configs,FALSE,0,1595,0.154858934,0.008777429,0.057680251,0.043260188,0.107836991,0.155485893,0.009404389
platformio/platform-atmelavr,FALSE,0,702,0.08974359,0.05982906,0.032763533,0.04985755,0.245014245,0.398860399,0.015669516
NeuralSec/Daedalus-attack,FALSE,0,1494,0.246987952,0.048192771,0.593708166,0.043507363,0.115796519,0.313253012,0
Q-Stream/Q-Stream,FALSE,0,1645,0.275987842,0.016413374,0.137386018,0.019452888,0.105167173,0.119756839,0.001823708
masroore/pg_simple,FALSE,0,566,0.157243816,0.033568905,0.03180212,0.026501767,0.30565371,0.425795053,0.01590106
akhefale/Konsent,FALSE,0,754,0.151193634,0.021220159,0.051724138,0.039787798,0.229442971,0.229442971,0.023872679
astropy/pytest-doctestplus,FALSE,0,1267,0.119968429,0.017363852,0.01183899,0.004735596,0.136543015,0.344909234,0.08050513
seequent/vectormath,FALSE,0,1207,0.251035626,0.006628003,0.033140017,0.027340514,0.143330572,0.213753107,0.006628003
Yelp/requirements-tools,FALSE,0,962,0.143451143,0.012474012,0.057172557,0.005197505,0.182952183,0.223492723,0.016632017
adafruit/Adafruit_CircuitPython_RGB_Display,FALSE,0,1751,0.065676756,0.012564249,0.002855511,0.019988578,0.100513992,0.110793832,0.013135351
inoi/trombi,FALSE,0,2527,0.165017808,0.013850416,0.039572616,0.00514444,0.071626435,0.177681045,0.005540166
ankane/s3tk,FALSE,0,736,0.137228261,0.027173913,0.02173913,0.013586957,0.245923913,0.576086957,0.008152174
20c/rdap,FALSE,0,656,0.114329268,0.022865854,0.027439024,0.015243902,0.278963415,0.335365854,0.013719512
Swall0w/torchstat,FALSE,0,737,0.202170963,0.052917232,0.042062415,0.017639077,0.248303935,0.229308005,0.008141113
aviaryan/VSCodeNotebook,FALSE,0,719,0.189151599,0.02364395,0.275382476,0.004172462,0.254520167,0.407510431,0.005563282
aviaryan/VSCodeNotebook,FALSE,0,719,0.189151599,0.02364395,0.275382476,0.004172462,0.254520167,0.407510431,0.005563282
venmo/business-rules,FALSE,0,962,0.214137214,0.01039501,0.03950104,0.027027027,0.191268191,0.126819127,0.007276507
david-cortes/costsensitive,FALSE,0,581,0.445783133,0.027538726,0.21858864,0.018932874,0.316695353,0.43545611,0.024096386
anitagraser/qgis-processing-trajectory,FALSE,0,323,0.492260062,0.018575851,0.105263158,0.034055728,0.569659443,0.569659443,0.034055728
ClementPinard/FlowNetPytorch,FALSE,0,1018,0.21611002,0.054027505,0.023575639,0.030451866,0.18172888,0.223968566,0.025540275
azavea/python-sld,FALSE,0,1004,0.108565737,0.027888446,0.047808765,0.009960159,0.18625498,0.180278884,0.000996016
OCA/apps-store,FALSE,0,873,0.097365407,0.026345934,0.020618557,0.053837342,0.21534937,0.261168385,0.018327606
elmotec/massedit,FALSE,0,927,0.029126214,0.005393743,0.034519957,0.002157497,0.202804746,0.291262136,0.018338727
RaRe-Technologies/sqlitedict,FALSE,0,738,0.162601626,0.013550136,0.024390244,0,0.258807588,0.275067751,0.04200542
prabaprakash/Saavn-Downloader,FALSE,0,834,0.237410072,0.011990408,0.6558753,0.007194245,0.230215827,0.538369305,0.016786571
jnikula/hawkmoth,FALSE,0,1027,0.126582278,0.022395326,0.037000974,0.018500487,0.186952288,0.305744888,0.055501461
dhcn/DUEditor,FALSE,0,948,0.223628692,0.062236287,0.098101266,0.040084388,0.202531646,0.360759494,0.002109705
fschulze/certsling,FALSE,0,734,0.226158038,0.021798365,0.019073569,0.028610354,0.262942779,0.440054496,0.006811989
Wang-Tianwei/Decoupled-attention-network,FALSE,0,965,0.295336788,0.039378238,0.086010363,0.044559585,0.2,0.331606218,0
oddball/ipxact2systemverilog,FALSE,0,913,0.682365827,0.021905805,0.017524644,0.002190581,0.212486309,0.3932092,0.015334064
Anorov/PySocks,FALSE,0,973,0.110996917,0.04008222,0.059609455,0.003083248,0.2004111,0.536485098,0.027749229
vertical-knowledge/pypermedia,FALSE,0,785,0.205095541,0.015286624,0.048407643,0.012738854,0.249681529,0.157961783,0.006369427
ulope/pytest-sftpserver,FALSE,0,638,0.18338558,0.021943574,0.153605016,0.021943574,0.308777429,0.322884013,0.001567398
stashvala/Pytorch-VideoMatch,FALSE,0,826,0.230024213,0.026634383,0.052058111,0.018159806,0.239709443,0.290556901,0.00968523
saadmk11/django-newsfeed,FALSE,0,1820,0.123076923,0.015384615,0.008791209,0.030769231,0.108791209,0.038461538,0.007692308
ioam/parambokeh,FALSE,0,814,0.157248157,0.033169533,0.085995086,0.047911548,0.243243243,0.382063882,0.020884521
django-hijack/django-hijack,FALSE,0,900,0.166666667,0.01,0.042222222,0.072222222,0.222222222,0.07,0.071111111
raetha/wyzesense2mqtt,FALSE,0,878,0.253986333,0.022779043,0.097949886,0.017084282,0.228929385,0.439635535,0.020501139
0v3rride/Enum4LinuxPy,FALSE,0,825,0.40969697,0.032727273,0.08,0.003636364,0.244848485,0.75030303,0
shaikhsajid1111/facebook_page_scraper,FALSE,0,696,0.19683908,0.031609195,0.386494253,0.021551724,0.290229885,0.643678161,0.017241379
fusionbox/django-authtools,FALSE,0,1399,0.170121515,0.052180129,0.027877055,0.066476054,0.145818442,0.103645461,0.014295926
Kraymer/qifqif,FALSE,0,823,0.12636695,0.021871203,0.041312272,0.02673147,0.247873633,0.394896719,0.095990279
andrewsomething/typecatcher,FALSE,0,670,0.331343284,0.023880597,0.086567164,0.011940299,0.305970149,0.495522388,0.010447761
keitaroinc/ckanext-saml2auth,FALSE,0,1101,0.116257947,0.029064487,0.374205268,0.047229791,0.187102634,0.140781108,0.013623978
phoenixding/tbsp,FALSE,0,694,0.550432277,0.034582133,0.341498559,0.017291066,0.296829971,0.451008646,0.021613833
mozilla/servicebook,FALSE,0,1286,0.090979782,0.024105754,0.020217729,0.033437014,0.160186625,0.307931571,0.020995334
EelcoHoogendoorn/Numpy_arraysetops_EP,FALSE,0,1049,0.158245949,0.01620591,0.351763584,0.001906578,0.199237369,0.187797903,0.017159199
mapbox/mapboxgl-jupyter,FALSE,0,1715,0.260641399,0.023906706,0.065889213,0.005247813,0.12361516,0.145772595,0.011078717
NerdWalletOSS/terraformpy,FALSE,0,949,0.190727081,0.017913593,0.034773446,0.016859852,0.223393045,0.185458377,0.007376185
octue/twined,FALSE,0,1330,0.123308271,0.004511278,0.027819549,0.006766917,0.160150376,0.176691729,0.021804511
robweber/xbmclibraryautoupdate,FALSE,0,716,0.384078212,0.037709497,0.012569832,0.008379888,0.298882682,0.754189944,0.037709497
JordanMilne/Advocate,FALSE,0,1082,0.151571165,0.019408503,0.051756007,0.011090573,0.197781885,0.268946396,0.00831793
yannforget/pylandsat,FALSE,0,889,0.11136108,0.010123735,0.048368954,0.016872891,0.24071991,0.267716535,0.001124859
ThreatResponse/aws_ir,FALSE,0,1254,0.115629984,0.033492823,0.053429027,0.007974482,0.171451356,0.216905901,0.035885167
randomir/plucky,FALSE,0,634,0.313880126,0.034700315,0.036277603,0.007886435,0.34384858,0.296529968,0.011041009
t-sakai-kure/pywsl,FALSE,0,1468,0.363760218,0.039509537,0.085831063,0.033378747,0.149182561,0.168256131,0.008855586
rocioar/flake8-django,FALSE,0,532,0.148496241,0.04887218,0.003759398,0.003759398,0.413533835,0.357142857,0.028195489
logpai/loglizer,FALSE,0,1091,0.38588451,0.047662695,0.034830431,0.014665445,0.201649863,0.311640697,0.00091659
artyomovs/netbox-plugin-config-officer,FALSE,0,1763,0.206466251,0.053318208,0.021554169,0.039137833,0.124787294,0.260351673,0.00340329
kriticalflare/KustomPyper,FALSE,0,1428,0.19047619,0.025910364,0.119747899,0.066526611,0.154061625,0.179271709,0.00280112
moroen/ikea-tradfri,FALSE,0,1161,0.204134367,0.020671835,0.054263566,0.020671835,0.190353144,0.437553833,0.001722653
OpenZeppelin/cairo-contracts,FALSE,0,3476,0.137226697,0.008342923,0.067318757,0.013521289,0.063866513,0.018699655,0.02589183
install-logos/ricedb,FALSE,0,847,0.190082645,0.059031877,0.179456907,0.035419126,0.262101535,0.451003542,0.07201889
waaeh/FakeOpenSmtpRelay,FALSE,0,989,0.431749242,0.023255814,0.953488372,0.001011122,0.224469161,0.416582406,0.001011122
ValentinBELYN/icmplib,FALSE,0,938,0.026652452,0.019189765,0.049040512,0,0.237739872,0.433901919,0.012793177
qwat/pg-history-viewer,FALSE,0,836,0.322966507,0.023923445,0.066985646,0.082535885,0.266746411,0.387559809,0.003588517
cartercarlson/TAcharts,FALSE,0,1227,0.195599022,0.018744906,0.049714751,0.021189894,0.182559087,0.257538712,0.002444988
